"datasetName","basisOfRecord","recordedBy","eventID","parentEventID","eventDate_setup","eventDate_collect","eventDate","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","locationID_site","locationID_trap","country","countryCode","stateProvince","county","locality","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","georeferenceProtocol","georeferenceSources","identifiedBy","dung_type","Digitonthophagus gazella","Onthophagus sagittarius","Liatongus militaris","Onitis alexis","Onitis viridulus","Euoniticellus intermedius","Sisyphus spinipes","Sisyphus rubrus","Copris elphenor","Onthophagus nigriventris","Onthophagus binodis","Onitis caffer","Onitis pecuarius","Euoniticellus africanus","Onitis vanderkelleni","Onthophagus obliquus"
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Pentland_2001-11-29_b","Pentland_2001-11-29",2001-11-29,2001-11-30,"2001-11-29/2001-11-30",333,334,2001,11,29,"2001-11-29 2001-11-30","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Pentland","Pentland 2","Australia","AUS","Queensland","Charters Towers","28 km NE Campaspe",-20.7456665,145.7628326,"EPSG:4326",55,0.000166666666666667,"20 44.740 S","145 45.770 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",101,0,4,0,0,1,0,17,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Pentland_2001-12-12_a","Pentland_2001-12-12",2001-12-12,2001-12-13,"2001-12-12/2001-12-13",346,347,2001,12,12,"2001-12-12 2001-12-13","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Pentland","Pentland 1","Australia","AUS","Queensland","Charters Towers","28 km ENE Campaspe",-20.7183342,145.7446594,"EPSG:4326",55,0.000166666666666667,"20 43.100 S","145 44.680 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",720,0,35,0,0,22,0,43,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Pentland_2001-12-12_b","Pentland_2001-12-12",2001-12-12,2001-12-13,"2001-12-12/2001-12-13",346,347,2001,12,12,"2001-12-12 2001-12-13","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Pentland","Pentland 2","Australia","AUS","Queensland","Charters Towers","28 km NE Campaspe",-20.7456665,145.7628326,"EPSG:4326",55,0.000166666666666667,"20 44.740 S","145 45.770 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",133,0,1,0,0,5,0,5,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Pentland_2002-01-23_a","Pentland_2002-01-23",2002-01-23,2002-01-24,"2002-01-23/2002-01-24",23,24,2002,1,23,"2002-01-23 2002-01-24","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Pentland","Pentland 1","Australia","AUS","Queensland","Charters Towers","28 km ENE Campaspe",-20.7183342,145.7446594,"EPSG:4326",55,0.000166666666666667,"20 43.100 S","145 44.680 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",2,0,0,0,0,21,0,14,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Pentland_2002-01-23_b","Pentland_2002-01-23",2002-01-23,2002-01-24,"2002-01-23/2002-01-24",23,24,2002,1,23,"2002-01-23 2002-01-24","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Pentland","Pentland 2","Australia","AUS","Queensland","Charters Towers","28 km NE Campaspe",-20.7456665,145.7628326,"EPSG:4326",55,0.000166666666666667,"20 44.740 S","145 45.770 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",7,0,2,0,0,46,0,49,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Georgetown 2_2001-04-22_a","Georgetown 2_2001-04-22",2001-04-22,2001-04-23,"2001-04-22/2001-04-23",112,113,2001,4,22,"2001-04-22 2001-04-23","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Georgetown 2","Georgetown 2 1","Australia","AUS","Queensland","Mareeba","26 km S Strathmore (Etheridge Shire)",-17.5883331,142.6475067,"EPSG:4326",56,0.000166666666666667,"17 35.30 S","142 38.85 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",13,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Georgetown 2_2001-04-22_b","Georgetown 2_2001-04-22",2001-04-22,2001-04-23,"2001-04-22/2001-04-23",112,113,2001,4,22,"2001-04-22 2001-04-23","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Georgetown 2","Georgetown 2 2","Australia","AUS","Queensland","Mareeba","28 km SSW Strathmore (Etheridge Shire)",-17.6003342,142.779007,"EPSG:4326",56,0.000166666666666667,"17 36.02 S","142 46.74 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",662,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Georgetown 2_2001-05-25_a","Georgetown 2_2001-05-25",2001-05-25,2001-05-26,"2001-05-25/2001-05-26",145,146,2001,5,25,"2001-05-25 2001-05-26","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Georgetown 2","Georgetown 2 3","Australia","AUS","Queensland","Mareeba","34 km SW Strathmore (Etheridge Shire)",-17.6005554,142.8841705,"EPSG:4326",73,0.000277777777777778,"17 36 02.00 S","142 53 03.00 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Georgetown 2_2001-05-25_b","Georgetown 2_2001-05-25",2001-05-25,2001-05-26,"2001-05-25/2001-05-26",145,146,2001,5,25,"2001-05-25 2001-05-26","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Georgetown 2","Georgetown 2 4","Australia","AUS","Queensland","Mareeba","24 km SSE Strathmore (Etheridge Shire)",-17.621666,142.5716705,"EPSG:4326",73,0.000277777777777778,"17 37 18.00 S","142 34 18.00 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Georgetown 2_2001-06-28_a","Georgetown 2_2001-06-28",2001-06-28,2001-06-29,"2001-06-28/2001-06-29",179,180,2001,6,28,"2001-06-28 2001-06-29","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Georgetown 2","Georgetown 2 5","Australia","AUS","Queensland","Mareeba","28 km SSW Strathmore (Etheridge Shire)",-17.5880547,142.7483368,"EPSG:4326",73,0.000277777777777778,"17 35 17.00 S","142 44 54.00 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Georgetown 2_2001-06-28_b","Georgetown 2_2001-06-28",2001-06-28,2001-06-29,"2001-06-28/2001-06-29",179,180,2001,6,28,"2001-06-28 2001-06-29","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Georgetown 2","Georgetown 2 5","Australia","AUS","Queensland","Mareeba","28 km SSW Strathmore (Etheridge Shire)",-17.5880547,142.7483368,"EPSG:4326",73,0.000277777777777778,"17 35 17.00 S","142 44 54.00 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",8,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Georgetown 2_2001-07-27_a","Georgetown 2_2001-07-27",2001-07-27,2001-07-28,"2001-07-27/2001-07-28",208,209,2001,7,27,"2001-07-27 2001-07-28","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Georgetown 2","Georgetown 2 6","Australia","AUS","Queensland","Mareeba","33 km SW Strathmore (Etheridge Shire)",-17.583334,142.8508301,"EPSG:4326",73,0.000277777777777778,"17 35 00.00 S","142 51 03.00 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",1,0,0,2,0,16,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Georgetown 2_2001-07-27_b","Georgetown 2_2001-07-27",2001-07-27,2001-07-28,"2001-07-27/2001-07-28",208,209,2001,7,27,"2001-07-27 2001-07-28","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Georgetown 2","Georgetown 2 7","Australia","AUS","Queensland","Mareeba","28 km SSW Strathmore (Etheridge Shire)",-17.5863895,142.7563934,"EPSG:4326",73,0.000277777777777778,"17 35 11.00 S","142 45 23.00 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Georgetown 2_2001-08-29_a","Georgetown 2_2001-08-29",2001-08-29,2001-08-30,"2001-08-29/2001-08-30",241,242,2001,8,29,"2001-08-29 2001-08-30","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Georgetown 2","Georgetown 2 3","Australia","AUS","Queensland","Mareeba","34 km SW Strathmore (Etheridge Shire)",-17.6005554,142.8841705,"EPSG:4326",73,0.000277777777777778,"17 36 02.00 S","142 53 03.00 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Georgetown 2_2001-08-29_b","Georgetown 2_2001-08-29",2001-08-29,2001-08-30,"2001-08-29/2001-08-30",241,242,2001,8,29,"2001-08-29 2001-08-30","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Georgetown 2","Georgetown 2 5","Australia","AUS","Queensland","Mareeba","28 km SSW Strathmore (Etheridge Shire)",-17.5880547,142.7483368,"EPSG:4326",73,0.000277777777777778,"17 35 17.00 S","142 44 54.00 E","degrees minutes seconds","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Georgetown 2_2001-10-27_a","Georgetown 2_2001-10-27",2001-10-27,2001-10-28,"2001-10-27/2001-10-28",300,301,2001,10,27,"2001-10-27 2001-10-28","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Georgetown 2","Georgetown 2 8","Australia","AUS","Queensland","Etheridge","19 km S Strathmore (Etheridge Shire)",-17.6488667,142.671051,"EPSG:4326",33,1.66666666666667e-05,"17 38.932 S","142 40.263 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",8,0,2,0,0,112,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Georgetown 2_2001-11-24_a","Georgetown 2_2001-11-24",2001-11-24,2001-11-25,"2001-11-24/2001-11-25",328,329,2001,11,24,"2001-11-24 2001-11-25","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Georgetown 2","Georgetown 2 8","Australia","AUS","Queensland","Etheridge","19 km S Strathmore (Etheridge Shire)",-17.6488667,142.671051,"EPSG:4326",33,1.66666666666667e-05,"17 38.932 S","142 40.263 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",217,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Georgetown 2_2002-01-29_a","Georgetown 2_2002-01-29",2002-01-29,2002-01-30,"2002-01-29/2002-01-30",29,30,2002,1,29,"2002-01-29 2002-01-30","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Georgetown 2","Georgetown 2 8","Australia","AUS","Queensland","Etheridge","19 km S Strathmore (Etheridge Shire)",-17.6488667,142.671051,"EPSG:4326",33,1.66666666666667e-05,"17 38.932 S","142 40.263 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",342,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Georgetown 2_2002-02-28_a","Georgetown 2_2002-02-28",2002-02-28,2002-03-01,"2002-02-28/2002-03-01",59,60,2002,2,28,"2002-02-28 2002-03-01","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Georgetown 2","Georgetown 2 8","Australia","AUS","Queensland","Etheridge","19 km S Strathmore (Etheridge Shire)",-17.6488667,142.671051,"EPSG:4326",33,1.66666666666667e-05,"17 38.932 S","142 40.263 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",49,0,0,0,0,21,0,4,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Georgetown 2_2002-03-29_a","Georgetown 2_2002-03-29",2002-03-29,2002-03-30,"2002-03-29/2002-03-30",88,89,2002,3,29,"2002-03-29 2002-03-30","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Georgetown 2","Georgetown 2 8","Australia","AUS","Queensland","Etheridge","19 km S Strathmore (Etheridge Shire)",-17.6488667,142.671051,"EPSG:4326",33,1.66666666666667e-05,"17 38.932 S","142 40.263 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",499,0,0,0,0,483,0,0,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Theodore_2001-02-28_a","Theodore_2001-02-28",2001-02-28,2001-03-01,"2001-02-28/2001-03-01",59,60,2001,2,28,"2001-02-28 2001-03-01","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Theodore","Theodore 1","Australia","AUS","Queensland","Banana","15 km NW Theodore",-25.0501671,150.1681671,"EPSG:4326",55,0.000166666666666667,"25 03.01 S","150 10.09 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",96,0,35,0,4,122,13,35,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Theodore_2001-02-28_b","Theodore_2001-02-28",2001-02-28,2001-03-01,"2001-02-28/2001-03-01",59,60,2001,2,28,"2001-02-28 2001-03-01","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Theodore","Theodore 2","Australia","AUS","Queensland","Banana","17 km NW Theodore",-25.0599995,150.1809998,"EPSG:4326",55,0.000166666666666667,"25 03.60 S","150 10.86 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",316,0,42,0,0,906,41,579,0,0,0,0,0,1,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Theodore_2001-03-31_a","Theodore_2001-03-31",2001-03-31,2001-04-01,"2001-03-31/2001-04-01",90,91,2001,3,31,"2001-03-31 2001-04-01","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Theodore","Theodore 1","Australia","AUS","Queensland","Banana","15 km NW Theodore",-25.0501671,150.1681671,"EPSG:4326",55,0.000166666666666667,"25 03.01 S","150 10.09 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",33,0,54,0,0,623,65,416,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Theodore_2001-03-31_b","Theodore_2001-03-31",2001-03-31,2001-04-01,"2001-03-31/2001-04-01",90,91,2001,3,31,"2001-03-31 2001-04-01","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Theodore","Theodore 2","Australia","AUS","Queensland","Banana","17 km NW Theodore",-25.0599995,150.1809998,"EPSG:4326",55,0.000166666666666667,"25 03.60 S","150 10.86 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",51,0,178,0,0,183,21,654,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Theodore_2001-04-27_a","Theodore_2001-04-27",2001-04-27,2001-04-28,"2001-04-27/2001-04-28",117,118,2001,4,27,"2001-04-27 2001-04-28","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Theodore","Theodore 1","Australia","AUS","Queensland","Banana","15 km NW Theodore",-25.0501671,150.1681671,"EPSG:4326",55,0.000166666666666667,"25 03.01 S","150 10.09 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",18,0,5,0,0,184,118,577,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Theodore_2001-04-27_b","Theodore_2001-04-27",2001-04-27,2001-04-28,"2001-04-27/2001-04-28",117,118,2001,4,27,"2001-04-27 2001-04-28","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Theodore","Theodore 2","Australia","AUS","Queensland","Banana","17 km NW Theodore",-25.0599995,150.1809998,"EPSG:4326",55,0.000166666666666667,"25 03.60 S","150 10.86 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",213,0,0,2,0,98,18,632,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Theodore_2001-05-27_a","Theodore_2001-05-27",2001-05-27,2001-05-28,"2001-05-27/2001-05-28",147,148,2001,5,27,"2001-05-27 2001-05-28","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Theodore","Theodore 1","Australia","AUS","Queensland","Banana","15 km NW Theodore",-25.0501671,150.1681671,"EPSG:4326",55,0.000166666666666667,"25 03.01 S","150 10.09 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",2,0,3,0,1,10,12,18,0,0,0,0,0,0,0,0
"Queensland Dung Beetle Project","PreservedSpecimen","QDBPP","Theodore_2001-05-27_b","Theodore_2001-05-27",2001-05-27,2001-05-28,"2001-05-27/2001-05-28",147,148,2001,5,27,"2001-05-27 2001-05-28","pasture","QLD project pitfall trap baited with 1 L (+/- 0.1 L) cattle dung wrapped in gauze (no preservative)",1,"day","1 trap","Theodore","Theodore 2","Australia","AUS","Queensland","Banana","17 km NW Theodore",-25.0599995,150.1809998,"EPSG:4326",55,0.000166666666666667,"25 03.60 S","150 10.86 E","degrees decimal minutes","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","QDBPP","cattle",6,0,6,0,0,5,1,28,0,0,0,0,0,0,0,0
