"datasetName","basisOfRecord","recordedBy","eventID","parentEventID","eventDate_setup","eventDate_collect","eventDate","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","eventRemarks","locationID_site","locationID_trap","country","countryCode","stateProvince","county","locality","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","georeferenceProtocol","georeferenceSources","identifiedBy","dung_type","Onthophagus taurus","Euoniticellus fulvus","Euoniticellus pallipes","Onitis aygulus","Onthophagus binodis","Onitis alexis","Euoniticellus intermedius","Bubas bison","Onthophagus ferox","Onthophagus vermiculatus","Copris hispanus"
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Quairading_2013-05-21_a","Quairading_2013-05-21",2013-05-21,2013-05-22,"2013-05-21/2013-05-22",141,142,2013,5,21,"2013-05-21 2013-05-22 12:02:58","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Quairading","Quairading Trap 1","Australia","AUS","Western Australia","Corrigin","6 km ESE Adamsvale",-32.188179,117.666051,"EPSG:4326",31,1e-05,-32.188179,117.666051,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,2,0,0,0,2,7,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Clackline_2013-05-21_a","Clackline_2013-05-21",2013-05-21,2013-05-22,"2013-05-21/2013-05-22",141,142,2013,5,21,"2013-05-21 2013-05-22 15:01:25","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Clackline","Clackline Trap 1","Australia","AUS","Western Australia","Northam","2 km S Mokine",-31.729248,116.574213,"EPSG:4326",31,1e-05,-31.729248,116.574213,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,0,0,0,0,2,7,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Quairading_2013-05-21_b","Quairading_2013-05-21",2013-05-21,2013-05-22,"2013-05-21/2013-05-22",141,142,2013,5,21,"2013-05-21 2013-05-22 12:03:27","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Quairading","Quairading Trap 2","Australia","AUS","Western Australia","Corrigin","6 km ESE Adamsvale",-32.188177,117.665843,"EPSG:4326",31,1e-05,-32.188177,117.665843,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,1,0,0,0,1,4,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Clackline_2013-05-21_b","Clackline_2013-05-21",2013-05-21,2013-05-22,"2013-05-21/2013-05-22",141,142,2013,5,21,"2013-05-21 2013-05-22 15:02:01","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Clackline","Clackline Trap 2","Australia","AUS","Western Australia","Northam","2 km S Mokine",-31.729294,116.574014,"EPSG:4326",31,1e-05,-31.729294,116.574014,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,0,0,0,0,3,13,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Manjimup_2013-05-14_a","Manjimup_2013-05-14",2013-05-14,2013-05-15,"2013-05-14/2013-05-15",134,135,2013,5,14,"2013-05-14 2013-05-15","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Manjimup","Manjimup Trap 1","Australia","AUS","Western Australia","Manjimup","2 km NNW Jardee",-34.322199,116.087979,"EPSG:4326",31,1e-05,-34.322199,116.087979,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,0,0,0,0,0,0,0,1,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Manjimup_2013-05-14_b","Manjimup_2013-05-14",2013-05-14,2013-05-15,"2013-05-14/2013-05-15",134,135,2013,5,14,"2013-05-14 2013-05-15","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Manjimup","Manjimup Trap 2","Australia","AUS","Western Australia","Manjimup","2 km NNW Jardee",-34.322194,116.087985,"EPSG:4326",31,1e-05,-34.322194,116.087985,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,0,0,1,0,0,1,0,1,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Bullsbrook_2013-05-28_a","Bullsbrook_2013-05-28",2013-05-28,2013-05-29,"2013-05-28/2013-05-29",148,149,2013,5,28,"2013-05-28 2013-05-29 09:55:35","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Bullsbrook","Bullsbrook Trap 1","Australia","AUS","Western Australia","Swan","5 km N Bullsbrook",-31.711725,116.008171,"EPSG:4326",31,1e-05,-31.711725,116.008171,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,0,0,0,0,2,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Bullsbrook_2013-05-28_b","Bullsbrook_2013-05-28",2013-05-28,2013-05-29,"2013-05-28/2013-05-29",148,149,2013,5,28,"2013-05-28 2013-05-29 09:56:27","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Bullsbrook","Bullsbrook Trap 2","Australia","AUS","Western Australia","Swan","5 km N Bullsbrook",-31.711522,116.007969,"EPSG:4326",31,1e-05,-31.711522,116.007969,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",1,0,0,0,0,0,5,1,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Badgingarra_2013-05-28_a","Badgingarra_2013-05-28",2013-05-28,2013-05-29,"2013-05-28/2013-05-29",148,149,2013,5,28,"2013-05-28 2013-05-29 12:05:34","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Badgingarra","Badgingarra Trap 1","Australia","AUS","Western Australia","Dandaragan","8 km NNE Boothendarra",-30.277467,115.591779,"EPSG:4326",31,1e-05,-30.277467,115.591779,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,0,0,0,0,1,21,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Badgingarra_2013-05-28_b","Badgingarra_2013-05-28",2013-05-28,2013-05-29,"2013-05-28/2013-05-29",148,149,2013,5,28,"2013-05-28 2013-05-29 12:06:03","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Badgingarra","Badgingarra Trap 2","Australia","AUS","Western Australia","Dandaragan","8 km NNE Boothendarra",-30.277745,115.591987,"EPSG:4326",31,1e-05,-30.277745,115.591987,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,0,0,0,0,1,20,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Vasse_2013-05-21_a","Vasse_2013-05-21",2013-05-21,2013-05-22,"2013-05-21/2013-05-22",141,142,2013,5,21,"2013-05-21 2013-05-22","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Vasse","Vasse Trap 1","Australia","AUS","Western Australia","Busselton","3 km SSW Chapman Hill",-33.750399,115.337179,"EPSG:4326",31,1e-05,-33.750399,115.337179,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",8,0,4,0,4,0,0,97,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Vasse_2013-05-21_b","Vasse_2013-05-21",2013-05-21,2013-05-22,"2013-05-21/2013-05-22",141,142,2013,5,21,"2013-05-21 2013-05-22","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Vasse","Vasse Trap 2","Australia","AUS","Western Australia","Busselton","3 km SSW Chapman Hill",-33.7504,115.337179,"EPSG:4326",31,1e-05,-33.7504,115.337179,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",15,0,8,0,7,0,0,107,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Kojonup_2013-06-11_a","Kojonup_2013-06-11",2013-06-11,2013-06-12,"2013-06-11/2013-06-12",162,163,2013,6,11,"2013-06-11 2013-06-12 10:47:57","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Kojonup","Kojonup Trap 2","Australia","AUS","Western Australia","Kojonup","8 km N Kojonup",-33.908102,117.182336,"EPSG:4326",31,1e-05,-33.908102,117.182336,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,0,0,0,0,0,32,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Kojonup_2013-05-14_a","Kojonup_2013-05-14",2013-05-14,2013-05-15,"2013-05-14/2013-05-15",134,135,2013,5,14,"2013-05-14 2013-05-15 11:51:29","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Kojonup","Kojonup Trap 1","Australia","AUS","Western Australia","Kojonup","8 km N Kojonup",-33.908095,117.182348,"EPSG:4326",31,1e-05,-33.908095,117.182348,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,0,0,0,0,0,6,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Kojonup_2013-05-14_b","Kojonup_2013-05-14",2013-05-14,2013-05-15,"2013-05-14/2013-05-15",134,135,2013,5,14,"2013-05-14 2013-05-15 11:52:49","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Kojonup","Kojonup Trap 2","Australia","AUS","Western Australia","Kojonup","8 km N Kojonup",-33.908102,117.182336,"EPSG:4326",31,1e-05,-33.908102,117.182336,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,0,0,0,0,0,15,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Duranillin_2013-05-14_a","Duranillin_2013-05-14",2013-05-14,2013-05-15,"2013-05-14/2013-05-15",134,135,2013,5,14,"2013-05-14 2013-05-15 13:25:31","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Duranillin","Duranillin Trap 1","Australia","AUS","Western Australia","West Arthur","6 km WSW Duranillin",-33.479275,116.827276,"EPSG:4326",31,1e-05,-33.479275,116.827276,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,0,0,0,0,0,4,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Duranillin_2013-05-14_b","Duranillin_2013-05-14",2013-05-14,2013-05-15,"2013-05-14/2013-05-15",134,135,2013,5,14,"2013-05-14 2013-05-15 13:26:13","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Duranillin","Duranillin Trap 2","Australia","AUS","Western Australia","West Arthur","6 km WSW Duranillin",-33.479177,116.827388,"EPSG:4326",31,1e-05,-33.479177,116.827388,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,0,0,0,0,0,5,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Williams_2013-05-14_a","Williams_2013-05-14",2013-05-14,2013-05-15,"2013-05-14/2013-05-15",134,135,2013,5,14,"2013-05-14 2013-05-15 14:18:43","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Williams","Williams Trap 2","Australia","AUS","Western Australia","Williams","7 km NW Williams",-33.060184,116.938162,"EPSG:4326",31,1e-05,-33.060184,116.938162,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,2,0,0,0,0,48,0,0,3
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Williams_2013-05-14_b","Williams_2013-05-14",2013-05-14,2013-05-15,"2013-05-14/2013-05-15",134,135,2013,5,14,"2013-05-14 2013-05-15 14:19:22","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Williams","Williams Trap 1","Australia","AUS","Western Australia","Williams","7 km NW Williams",-33.06014,116.938316,"EPSG:4326",31,1e-05,-33.06014,116.938316,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,3,0,0,0,0,31,0,0,2
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Narrikine_2013-05-14_a","Narrikine_2013-05-14",2013-05-14,2013-05-15,"2013-05-14/2013-05-15",134,135,2013,5,14,"2013-05-14 2013-05-15 14:55:48","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Narrikine","Narrikine Trap 1","Australia","AUS","Western Australia","Williams","14 km ESE Williams",-32.968845,116.751078,"EPSG:4326",31,1e-05,-32.968845,116.751078,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",2,0,0,1,0,0,0,16,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Narrikine_2013-05-14_b","Narrikine_2013-05-14",2013-05-14,2013-05-15,"2013-05-14/2013-05-15",134,135,2013,5,14,"2013-05-14 2013-05-15 14:56:28","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Narrikine","Narrikine Trap 2","Australia","AUS","Western Australia","Williams","14 km ESE Williams",-32.968848,116.751078,"EPSG:4326",31,1e-05,-32.968848,116.751078,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",2,0,0,0,0,0,0,15,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Duranillin_2013-06-11_a","Duranillin_2013-06-11",2013-06-11,2013-06-12,"2013-06-11/2013-06-12",162,163,2013,6,11,"2013-06-11 2013-06-12 11:49:13","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Duranillin","Duranillin Trap 2","Australia","AUS","Western Australia","West Arthur","6 km WSW Duranillin",-33.479177,116.827388,"EPSG:4326",31,1e-05,-33.479177,116.827388,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,0,0,0,0,0,34,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Williams_2013-06-11_a","Williams_2013-06-11",2013-06-11,2013-06-12,"2013-06-11/2013-06-12",162,163,2013,6,11,"2013-06-11 2013-06-12 12:40:21","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Williams","Williams Trap 1","Australia","AUS","Western Australia","Williams","7 km NW Williams",-33.06014,116.938316,"EPSG:4326",31,1e-05,-33.06014,116.938316,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,0,0,0,0,0,28,0,0,1
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Duranillin_2013-06-11_b","Duranillin_2013-06-11",2013-06-11,2013-06-12,"2013-06-11/2013-06-12",162,163,2013,6,11,"2013-06-11 2013-06-12 11:48:37","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Duranillin","Duranillin Trap 1","Australia","AUS","Western Australia","West Arthur","6 km WSW Duranillin",-33.479275,116.827276,"EPSG:4326",31,1e-05,-33.479275,116.827276,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,0,0,0,0,0,24,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Jingalup_2013-06-11_a","Jingalup_2013-06-11",2013-06-11,2013-06-12,"2013-06-11/2013-06-12",162,163,2013,6,11,"2013-06-11 2013-06-12 10:18:18","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Jingalup","Jingalup Trap 1","Australia","AUS","Western Australia","Kojonup","7 km ENE Jingalup",-34.004007,116.972397,"EPSG:4326",31,1e-05,-34.004007,116.972397,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,0,0,0,0,0,6,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Narrikup_2013-06-10_a","Narrikup_2013-06-10",2013-06-10,2013-06-11,"2013-06-10/2013-06-11",161,162,2013,6,10,"2013-06-10 2013-06-11 16:11:00","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Narrikup","Narrikup Trap 2","Australia","AUS","Western Australia","Plantagenet","6 km SSW Narrikup",-34.725057,117.728324,"EPSG:4326",31,1e-05,-34.725057,117.728324,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,1,0,0,1,0,0,0,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Williams_2013-06-11_b","Williams_2013-06-11",2013-06-11,2013-06-12,"2013-06-11/2013-06-12",162,163,2013,6,11,"2013-06-11 2013-06-12 12:39:49","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Williams","Williams Trap 2","Australia","AUS","Western Australia","Williams","7 km NW Williams",-33.060184,116.938162,"EPSG:4326",31,1e-05,-33.060184,116.938162,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,0,0,0,0,0,16,0,0,0
"South-Western Australian Dung Beetle Survey and Monitoring Project","PreservedSpecimen","DAFWA","Narrikup_2013-06-10_b","Narrikup_2013-06-10",2013-06-10,2013-06-11,"2013-06-10/2013-06-11",161,162,2013,6,10,"2013-06-10 2013-06-11 16:10:26","pasture","CSIRO pitfall trap baited with 1L (+/- 0.1L) cattle dung wrapped in gauze (ethanol preservative)",1,"day","1 trap",,"Narrikup","Narrikup Trap 1","Australia","AUS","Western Australia","Plantagenet","6 km SSW Narrikup",-34.725057,117.728324,"EPSG:4326",31,1e-05,-34.725057,117.728324,"decimal degrees","EPSG:4326","coordinates from GPS device, coordinateUncertaintyInMeters includes an assumed GPS uncertainty of 30 m","GPS","DAFWA","cattle",0,0,0,0,0,0,0,1,0,0,0
